,state,feature_id,dam_name,stream_name,watershed_huc2,region,latitude,longitude,StrOrder,TotDA.SqKm,AvgAnnualQ.CS,dam_length_m,Removal_year,Built_year,DamPurpose,DamMaterial,DamMaterialCat,dam_height_m,HtCategory,number_removed_project,project_identifier,multi_dam_flag,DR_Cost,RemovalReason,SedimentManagement,ContaminatedSediment,MitigationDrivers,PostRemovalDrivers,TOTAL_DRIVERS,SD_score,MD_score,PR_score,Tot_Drivers,CostEst_StAdj
580,VT,0fda19f1-76de-417b-bdcd-79ffa7e70438,Stevensville Brook Dam,Stevensville Brook,Great Lakes Region,Northeast,44.5066,-72.8669,1,7.9299,0.247942312,NA,2008,1930,recreation and resource management,concrete,3,3,less than 5,1,NA,0,6502,Restoration,NA,NA,NA,NA,0,0,0,0,0,6957.14
581,VT,11b3ae3e-1e1a-482f-b89f-6ef405d1f74f,Geer Dam,Ompompanoosuc River,New England Region,Northeast,43.91337,-72.26214,2,51.4593,0.92692367,9.5,2017,1983,power,concrete,3,1.8,less than 5,1,NA,0,94455,Restoration,NA,NA,NA,NA,0,0,0,0,0,101066.85
582,VT,a06f0f73-30d8-4c30-8a10-fc26a2599a9e,Lower Eaton Dam,First Branch White River,New England Region,Northeast,43.832167,-72.515,4,270.8532,4.56634643,45.7,2019,NA,power,concrete,3,4.6,less than 5,2,FBWR001,0,153308,"Safety,Restoration",Sed removal,1,RiverHabFeature,Public.Interpr.Facility,4,2,1,1,4,164039.56
583,VT,429c0f05-dc30-4586-9940-116d7279b904,Pinney Hollow Brook Dam,Pinney Hollow Brook,New England Region,Northeast,43.55346,-72.7076,1,10.8072,0.263261727,NA,2007,1933,recreation and resource management,concrete,3,3.7,less than 5,1,NA,0,85655,Restoration,NA,NA,NA,Public.Interpr.Facility,1,0,0,1,1,91650.85
584,VT,cc3b8ad7-5e6f-4175-9b2b-5f9e03be1404,Harrington Road Dam,Mill Brook,New England Region,Northeast,43.466798,-72.470867,3,72.3726,1.592397891,11,2017,NA,unknown,"cement, masonry",3,0.9,less than 5,1,NA,0,17465,Restoration,NA,NA,NA,NA,0,0,0,0,0,18687.55
585,VT,7a12b419-c182-4389-b132-636c22058676,Kendrick Pond Dam,Sugar Hollow Brook,Great Lakes Region,Northeast,43.72296,-73.021,1,28.2231,0.516216121,19.5,2014,NA,recreation and resource management,masonry,3,4,less than 5,1,NA,0,236218,Restoration,Sed removal,1,NA,NA,2,2,0,0,2,252753.26
586,VT,07eb501f-f0c9-4dbc-80ff-9b2cd03df6e6,East Burke Dam,Passumpsic River,New England Region,Northeast,44.58854,-71.94657,3,190.1772,4.036453272,33,2017,1931,power,concrete,3,4,less than 5,1,NA,0,164747,Restoration,NA,NA,NA,NA,0,0,0,0,0,176279.29
587,VT,6fc604b2-444b-4eb0-bba1-a376e4b02361,Dummerston Dam,Tributary to West River,New England Region,Northeast,42.9334,-72.599,NA,NA,NA,NA,2017,NA,other,"cement, masonry",3,2.1,less than 5,1,NA,0,53268,Restoration,NA,NA,NA,NA,0,0,0,0,0,56996.76
588,VT,6a6dee2d-be2b-4412-bd53-49c2538d9ab5,Henne Dam,Unnamed Tributary To Mill River,New England Region,Northeast,43.42016,-72.452876,1,1.8261,0.036783584,NA,2020,NA,power,concrete,3,1.8,less than 5,1,NA,0,183270,Safety,NA,NA,CofferDam,EcologicalMonitoring,2,0,1,1,2,196098.9
589,VT,b8f4de69-5e58-49e7-bb39-3f6437d5c190,Dufresne Dam,Battenkill River,Mid Atlantic Region,Northeast,43.17932,-73.0303,2,51.8157,1.33321379,72.5,2013,1908,power,"concrete, earth",2,3.7,less than 5,1,NA,0,233201,"Restoration,Economic",NA,NA,NA,NA,0,0,0,0,0,249525.07
590,VT,cb7597ce-8f9c-4ff5-b3c3-eb9cb91e1e65,East Highgate Dam,Missisquoi,Great Lakes Region,Northeast,44.93,-72.99,4,2109.195,43.99364815,25,2017,1807,power,concrete,3,NA,less than 5,1,NA,0,56585,Safety,NA,NA,NA,NA,0,0,0,0,0,60545.95
591,VT,fa2e833a-2be4-4646-a43f-7c53024a854c,Newport No. 11 Dam,Clyde River,Great Lakes Region,Northeast,44.93622,-72.1832,3,374.7645,7.796732336,NA,1996,1956,power,concrete,3,5.8,between 5 and 10,1,NA,0,1170871,Restoration,ErosionControl,NA,NA,NA,1,1,0,0,1,1252831.97
592,WA,8058549a-b161-417e-b1a8-ae00bfbcefcd,Martha Creek Dam,Martha Creek,Pacific Northwest Region,Northwest,45.789129,-121.9394482,2,8.3754,0.648569064,NA,2012,1924,water supply,"concrete, masonry",3,2.1,less than 5,1,NA,0,60277,Restoration,NA,NA,NA,NA,0,0,0,0,0,59171
593,WA,d9842e1d-6494-43e6-8be0-ee67b27c7f2d,Condit Dam,White Salmon River,Pacific Northwest Region,Northwest,45.7674,-121.5384,4,882.7758,28.83377104,NA,2012,1913,power,concrete,3,37.8,greater than 10,1,NA,0,44605344,Economic,ErosionControl,0,"WaterSupply,Bridges","Revegetation,Utility.Relocation",6,1,2,2,5,43786897.32
594,WA,8b689cf1-6626-43e4-8ffc-234aaea768ad,Glines Canyon Dam,Elwha River,Pacific Northwest Region,Northwest,48.0022,-123.6,4,635.9409,47.56961286,NA,2014,1927,power,concrete,3,63.7,greater than 10,2,ER002,1,268797963,Restoration,"ChannelExcavation,ErosionControl",0,"WaterSupply,WaterTreatmentPlant,BankProtection,FloodEasements,FishHatchery,WellRelocation","ReshapeTopography,Revegetation,Eradicate.Invasives,EcologicalMonitoring,Stability.Structures,Public.Interpr.Facility",15,2,6,6,14,263865890.3
595,WA,75ed80eb-e68a-419d-9fcb-3f018ef644f7,Satus Dam,Satus Creek,Pacific Northwest Region,Northwest,NA,NA,NA,NA,NA,NA,2009,NA,water supply,concrete,3,1.1,less than 5,1,NA,0,325652,Restoration,NA,NA,NA,NA,0,0,0,0,0,319676.7339
596,WA,92c288e1-17c1-4c4a-8f85-6f4adad16011,Bruton Dam,Taneum Creek,Pacific Northwest Region,Northwest,47.0818,-120.734,4,223.6959,6.844436772,NA,2009,1965,water supply,concrete,3,2.4,less than 5,1,NA,0,393630,Restoration,NA,NA,NA,Fish.Passage,1,0,0,1,1,386407.4312
597,WA,a0ceca36-b400-4b95-8a23-db45f4634088,Darrington Water Works Dam,Tributary To Sauk River,Pacific Northwest Region,Northwest,48.2336,-121.594817,4,760.3011,57.29200406,NA,1985,NA,water supply,earth,1,5.8,between 5 and 10,1,NA,0,56804,NA,NA,NA,NA,NA,0,0,0,0,0,55761.72477
598,WA,0e6852f8-a163-4ea6-a371-7e6a591e970f,Middle Fork Nooksack River Dam,Middle Fork Nooksack River,Pacific Northwest Region,Northwest,48.77094,-122.073385,4,187.4493,15.86573116,45.7,2020,1960,water supply,concrete,3,7.6,between 5 and 10,1,NA,0,20736632,Restoration,NA,NA,"CofferDam,RiverHabFeature,WaterSupply",Fish.Passage,4,0,3,1,4,20356143.34
599,WA,0813ea11-e243-491b-b5f8-ef349f7b73cd,Pott Diversion Dam,Yakima River Basin,Pacific Northwest Region,Northwest,47.00497,-120.582,4,129.1995,0.508089186,NA,2007,NA,water supply,unknown,,NA,unknown,1,NA,0,26313,Restoration,NA,NA,NA,NA,0,0,0,0,0,25830.19266
600,WA,5904537a-3fbd-41fd-ae95-3d228d3638bf,Elwha Dam,Elwha River,Pacific Northwest Region,Northwest,48.0943,-123.557,4,815.4099,56.46639807,NA,2012,1912,power,concrete,3,31.7,greater than 10,2,ER002,0,133766019,"Safety,Restoration,Economic",ErosionControl,0,"CofferDam,WaterTreatmentPlant,BankProtection,FloodEasements,FishHatchery,WellRelocation","ReshapeTopography,Revegetation,Eradicate.Invasives,EcologicalMonitoring,Stability.Structures,Public.Interpr.Facility",14,1,6,6,13,131311596.6
601,WA,f86888d3-e338-48f8-8d4a-9853f342fa29,Goldsborough Dam,Goldsborough Creek,Pacific Northwest Region,Northwest,47.20895,-123.136,3,154.0053,7.205618155,NA,2001,NA,power,"concrete, wood",2,9.1,between 5 and 10,1,NA,0,9008640,Restoration,ErosionControl,NA,NA,Public.Interpr.Facility,2,1,0,1,2,8843343.853
602,WA,70bcc2fc-041c-4e46-9ec7-6ddace3f6e4e,Pilchuck River Diversion Dam,Pilchuck River,Pacific Northwest Region,Northwest,48.017205,-121.907247,4,110.6469,7.804264617,18.3,2020,1912,water supply,concrete,3,3,less than 5,1,NA,0,2.00E+06,Restoration,NA,NA,"CofferDam,RiverHabFeature",NA,2,0,2,0,2,1963302.752
603,WI,a4c79c12-8be6-4b8a-ad1b-8f178db5df7e,Afton Dam,Bass Creek,Upper Mississippi Region,Midwest,42.6012,-89.067,4,168.6141,1.273295342,NA,2002,1952,recreation and resource management,unknown,,2.4,less than 5,1,NA,0,54685,"Safety,Economic",NA,NA,NA,NA,0,0,0,0,0,54685
604,WI,304f5d1d-39d7-42c2-91f9-6ac7b9604e33,Waterworks Dam,Baraboo River,Upper Mississippi Region,Midwest,43.4647,-89.7287,5,1459.3329,11.30850275,NA,1998,1848,power,concrete,3,4.3,less than 5,1,NA,0,435712,"Safety,Economic",NA,NA,BankProtection,NA,1,0,1,0,1,435712
605,WI,e2524b84-8f92-4594-9858-13eb3644c069,Huntington Dam,Apple River,Upper Mississippi Region,Midwest,45.1917,-92.5558,4,1153.4382,7.72044675,NA,1965,1903,power,unknown,,8.5,between 5 and 10,1,NA,0,378387,NA,NA,NA,NA,NA,0,0,0,0,0,378387
606,WI,774ca1ce-0d00-4736-9bef-919c6f66c708,Planing Mill Dam,Waupaca River,Great Lakes Region,Midwest,44.3561,-89.0755,3,380.959,2.737078114,25.3,2005,NA,power,concrete,3,9.1,between 5 and 10,1,NA,0,30950,"Safety,Restoration",NA,NA,BankProtection,Revegetation,2,0,1,1,2,30950
607,WI,6835baae-c4f1-4c88-97b6-6f922dea8cc6,Hayman Falls Dam,Embarrass River,Great Lakes Region,Midwest,44.74471,-88.8464,4,646.77,4.938628018,NA,1995,1917,"power, recreation and resource management",earth,1,5.2,between 5 and 10,1,NA,0,392454,NA,NA,NA,NA,NA,0,0,0,0,0,392454
608,WI,6abc344d-537a-4903-bcc0-18a7bc9aefb6,Upper Pamperin Park,Duck Creek,Great Lakes Region,Midwest,44.541025,-88.110869,4,327.466,1.88006874,NA,2012,NA,unknown,unknown,,NA,less than 5,2,DC001,0,71730,Restoration,NA,NA,NA,NA,0,0,0,0,0,71730
609,WI,4775cf4f-3536-4066-9047-f9a46c845f20,Crivitz Dam,Peshtigo River,Great Lakes Region,Midwest,45.23209,-88.0137,5,1714.41,13.71733197,NA,1993,NA,unknown,unknown,,NA,unknown,1,NA,0,80737,NA,NA,NA,NA,NA,0,0,0,0,0,80737
610,WI,f970b2e3-0433-4fae-8e0b-0bf427581286,Mcclure Dam,Apple River,Upper Mississippi Region,Midwest,45.1785,-92.5645,4,1327.6233,8.738578984,NA,1968,1913,power,unknown,,4,less than 5,1,NA,0,471084,Restoration,NA,NA,NA,NA,0,0,0,0,0,471084
611,WI,5f9310f5-6ec1-4eb5-8eef-0a7489a0c55c,Chair Factory Dam,Milwaukee River,Great Lakes Region,Midwest,43.30995,-87.9503,4,1217.909,8.458468734,25,2001,NA,unknown,unknown,,4.3,less than 5,1,NA,0,328440,NA,NA,NA,NA,NA,0,0,0,0,0,328440
612,WI,4a0de798-2b92-4ddd-bb98-305c31527627,New Fane Dam,Milwaukee River (East Branch),Great Lakes Region,Midwest,43.55633,-88.1889,3,154.404,1.16671073,11,2001,NA,power,unknown,,NA,unknown,1,NA,0,93840,Restoration,NA,NA,NA,NA,0,0,0,0,0,93840
613,WI,5078ac09-a914-4de1-a013-e74db00666f4,North Avenue Dam,Fox River,Upper Mississippi Region,Midwest,41.75317,-88.322,6,4409.9235,35.44147897,104,2006,NA,recreation and resource management,concrete,3,0.8,less than 5,1,NA,0,499611,Restoration,ReservoirStab,1,NA,NA,2,2,0,0,2,499611
614,WI,1453f2ce-c3f4-4c69-a4f8-1485566ea811,Woodley Dam,Apple River,Upper Mississippi Region,Midwest,45.39648,-92.3638,4,417.0951,2.870308879,13.3,2009,NA,power,earth,1,5.5,between 5 and 10,1,NA,0,156313,Safety,Sed removal,NA,"BankProtection,Bridges",StrucRemovalSafety,4,1,2,1,4,156313
615,WI,2bf129c3-0566-4657-97ed-2a53b1f96bba,Campbellsport Millpond Dam,Milwaukee River,Great Lakes Region,Midwest,43.59899,-88.2711,3,147.339,0.93321001,27.7,2011,1846,"power, recreation and resource management","masonry, wood",2,NA,less than 5,1,NA,0,901246,"Restoration,Economic",ErosionControl,NA,NA,"EcologicalMonitoring,Public.Interpr.Facility",3,1,0,2,3,901246
616,WI,fc0f0b38-f6b7-480a-b0ed-ba142613942d,Parfrey Glen Dam,Pine River,Upper Mississippi Region,Midwest,43.3356,-90.3914,5,485.307,3.875783483,NA,1996,1856,recreation and resource management,earth,1,5.8,between 5 and 10,1,NA,0,327844,NA,NA,NA,NA,NA,0,0,0,0,0,327844
617,WI,ade7cb07-5cec-48c5-b636-98015d2b191c,Dam #1,Mukwonago River,Upper Mississippi Region,Midwest,42.827178,-88.474102,NA,NA,NA,NA,2009,NA,unknown,unknown,,1.2,less than 5,2,MR001,0,78157,"Safety,Restoration",NA,NA,NA,NA,0,0,0,0,0,78157
618,WI,d62245ea-9db2-4b09-be0a-75c9e3ac5074,Dam #2,Mukwonago River,Upper Mississippi Region,Midwest,42.834436,-88.473666,NA,NA,NA,NA,2009,NA,unknown,unknown,,1.8,less than 5,2,MR001,1,117235,"Safety,Restoration",NA,NA,NA,NA,0,0,0,0,0,117235
619,WI,7a4e257d-1570-4c7b-a893-97fd17ace0e3,Meyer Dam,Mullet River,Great Lakes Region,Midwest,43.74118,-87.9846,3,141.444,1.105404756,57,2005,NA,unknown,unknown,,NA,unknown,1,NA,0,11761,Other,ReservoirStab,NA,NA,NA,1,1,0,0,1,11761
620,WI,7275a533-55b5-4552-b5cb-4c20be66c3f4,Kamrath Dam,Tributary To Onion River,Upper Mississippi Region,Midwest,44.54165,-92.133,2,12.0609,0.084978858,NA,2001,NA,recreation and resource management,concrete,3,1.5,less than 5,1,NA,0,144514,Restoration,NA,NA,NA,"ReshapeTopography,Revegetation",2,0,0,2,2,144514
621,WI,63b99d75-8613-4684-9f35-4245d3318606,Estabrook Dam ,Milwaukee River,Great Lakes Region,Midwest,43.101135,-87.911873,5,1809.76,12.54359867,158.7,2018,1937,recreation and resource management,"concrete, earth",2,2.7,less than 5,1,NA,0,2420727,Safety,Sed removal,1,"CofferDam,BankProtection","Fish.Passage,StrucRemovalSafety,Access.Roads",7,2,2,3,7,2420727
622,WI,4c935bf5-8ef1-4c5a-abea-7b091d902b74,Evans Pond Dam,Rathbone Creek,Upper Mississippi Region,Midwest,44.09606,-90.7893,2,17.8569,0.140451561,NA,1998,NA,unknown,unknown,,3,less than 5,1,NA,0,10191,NA,NA,NA,NA,NA,0,0,0,0,0,10191
623,WI,8f887629-22c7-4ddf-8866-d433d921d679,Orienta Falls Dam,Iron River,Great Lakes Region,Midwest,46.74671,-91.4846,4,422.446,3.862049812,68.3,2001,NA,power,concrete,3,13.4,greater than 10,1,NA,0,938400,Restoration,NA,NA,Other,NA,1,0,1,0,1,938400
624,WI,615767aa-7004-4bdc-b05d-234563c10eab,Genesee Roller Mill Dam #1,Genesee River,Upper Mississippi Region,Midwest,42.96242,-88.3586,2,27.7965,0.210592391,NA,2005,NA,unknown,concrete,3,NA,less than 5,2,GR001,0,69637,Restoration,NA,NA,NA,Revegetation,1,0,0,1,1,69637
625,WI,a094fc39-013f-4a3c-907d-356188bf8094,Ward Paper Mill Dam,Prairie River,Upper Mississippi Region,Midwest,45.192895,-89.687601,4,581.9751,5.18855251,26,1999,NA,power,earth,1,5.5,between 5 and 10,1,NA,0,249362,NA,NA,NA,NA,NA,0,0,0,0,0,249362
626,WI,09ea72dc-061d-4afd-9b5c-1a038ae701f6,Manitowoc Rapids Dam,Manitowoc River,Great Lakes Region,Midwest,44.0948,-87.7045,5,1355.735,7.572462908,NA,1984,NA,recreation and resource management,earth,1,4.9,less than 5,1,NA,0,128744,Restoration,NA,NA,NA,NA,0,0,0,0,0,128744
627,WI,e3fe6a9d-42da-48ce-b326-010858ccf087,Deerskin Dam,Deerskin River,Upper Mississippi Region,Midwest,45.96156,-89.1369,3,168.1902,1.47547763,38,2001,NA,unknown,unknown,,2.7,less than 5,1,NA,0,28152,Restoration,NA,NA,NA,NA,0,0,0,0,0,28152
628,WI,4a57eed5-2da1-4097-95a9-cec159e0f3b7,Pulcifer Dam,Oconto River,Great Lakes Region,Midwest,44.8434,-88.3585,5,1793.716,13.99628123,NA,1994,NA,power,unknown,,1.5,less than 5,1,NA,0,89885,NA,NA,NA,NA,NA,0,0,0,0,0,89885
629,WI,4f0f1b24-8aef-488f-9633-5d92858f5901,Franklin Dam,Cedar Creek,Great Lakes Region,Midwest,43.32099,-88.1823,2,54.49,0.40566715,NA,2001,NA,recreation and resource management,"earth, masonry",2,4,less than 5,1,NA,0,356592,Restoration,NA,NA,NA,NA,0,0,0,0,0,356592
630,WI,082362a8-bf8c-45f6-b7b6-d7a0d60eb0e2,Somerset Dam,Apple River,Upper Mississippi Region,Midwest,45.1255,-92.6737,4,1400.1678,9.158178023,NA,1965,1898,power,unknown,,5.2,between 5 and 10,1,NA,0,810829,NA,NA,NA,NA,NA,0,0,0,0,0,810829
631,WI,2a411257-3651-4497-812a-23b85d59039c,Millpond Dam,Osceola Creek,Upper Mississippi Region,Midwest,45.32007,-92.7015,1,29.6235,0.158800878,NA,2005,NA,unknown,masonry,3,4.6,less than 5,1,NA,0,58805,Restoration,NA,NA,BankProtection,NA,1,0,1,0,1,58805
632,WI,9a28002d-28ce-4903-8ffc-7a723c530414,Greenwood Dam,Black River,Upper Mississippi Region,Midwest,44.78278,-90.6071,5,1357.2243,11.66079264,NA,1994,NA,power,unknown,,4.9,less than 5,1,NA,0,179770,NA,NA,NA,NA,NA,0,0,0,0,0,179770
633,WI,93eb19d9-acc9-4f97-8bd6-ea05949c2f94,Marengo Dam,Marengo River,Great Lakes Region,Midwest,46.28444,-90.9635,3,62.379,0.604932802,NA,1993,NA,unknown,unknown,,5.2,between 5 and 10,1,NA,0,276814,Restoration,NA,NA,NA,NA,0,0,0,0,0,276814
634,WI,1613d26a-5732-4ddc-b75a-df82292f08eb,Shopiere Dam,Turtle Creek,Upper Mississippi Region,Midwest,42.5737,-88.9387,4,576.1143,4.466104792,NA,2000,1848,"power, recreation and resource management",earth,1,3.7,less than 5,1,NA,0,194045,"Safety,Economic",NA,NA,NA,NA,0,0,0,0,0,194045
635,WI,865892f7-5e71-4d86-bc9b-24ed5d5bf28e,Monterey Dam ,Rock River,Upper Mississippi Region,Midwest,42.669732,-89.032009,6,8585.9865,60.16188819,118.5,2018,1846,"flood control, power",earth,1,3,less than 5,1,NA,0,1262988,"Safety,Restoration",NA,NA,NA,NA,0,0,0,0,0,1262988
636,WI,0ea3035b-6840-41c5-83aa-3723a3600b8a,Lemonweir Dam,Lemonweir River,Upper Mississippi Region,Midwest,43.7875,-90.0179,5,1565.3394,11.99586589,NA,1992,1914,"power, recreation and resource management",unknown,,4.3,less than 5,1,NA,0,448431,NA,NA,NA,NA,NA,0,0,0,0,0,448431
637,WI,3d3681ed-adb6-415e-b56e-e42bce19f672,Marion Kihn Dam,Unnamed Tributary To Mecan River,Great Lakes Region,Midwest,43.92083,-89.3047,1,5.519,0.036613683,NA,2014,NA,unknown,"earth, wood",1,2.5,less than 5,1,NA,0,34348,Safety,NA,NA,NA,NA,0,0,0,0,0,34348
638,WI,01f8d69c-a11a-4f67-b0fa-d25002838e53,Four Hill Flowage Dam,Big Wiergor Creek,Upper Mississippi Region,Midwest,45.57021,-91.3879,1,9.1566,0.082260441,35.3,2008,NA,unknown,unknown,,4,less than 5,1,NA,0,52018,Restoration,NA,NA,NA,NA,0,0,0,0,0,52018
639,WI,a8cfb162-2e9a-4c37-8dc0-2871cc6aab58,Beardsley Lake Dam,Tributary To Madden Branch,Upper Mississippi Region,Midwest,42.67067,-90.288,1,3.3714,0.027552292,NA,1990,NA,unknown,unknown,,3.7,less than 5,1,NA,0,29854,NA,NA,NA,NA,NA,0,0,0,0,0,29854
640,WI,4dc76e56-fcf1-4663-861b-16696c232b1f,Silver Springs Dam #1,Tributary To Onion River,Great Lakes Region,Midwest,43.7102,-88.0439,1,9.895,0.093587179,NA,2002,NA,recreation and resource management,concrete,3,NA,less than 5,1,NA,0,136713,Restoration,NA,NA,NA,NA,0,0,0,0,0,136713
641,WI,512d180d-6a6c-4994-ae0e-5b8c3268463c,Rockdale Dam,Koshkonong River,Upper Mississippi Region,Midwest,42.9729,-89.0322,4,700.8012,3.312618029,NA,2001,1848,power,unknown,,3,less than 5,1,NA,0,93840,Restoration,NA,NA,NA,NA,0,0,0,0,0,93840
642,WI,c8059773-2d91-4b04-9d98-acdb0c4bce7d,Mound Pond Dam,Willow,Upper Mississippi Region,Midwest,45.0277,-92.6487,4,621.7182,4.028609506,NA,1997,1871,"power, recreation and resource management",concrete,3,17.7,greater than 10,1,NA,0,353564,"Safety,Economic",NA,NA,NA,NA,0,0,0,0,0,353564
643,WI,54ded536-e687-4320-921e-0fdd010c8d21,Glenville Dam,Baraboo River,Upper Mississippi Region,Midwest,43.4585,-89.7153,5,1487.2986,11.50870286,NA,2001,1898,power,"concrete, earth",2,3.4,less than 5,1,NA,0,108854,"Safety,Restoration",NA,NA,NA,NA,0,0,0,0,0,108854
644,WI,986abc3b-64f2-4c48-9b04-70eb99fe1fd5,Carpenter Creek Dam,Carpenter Creek,Upper Mississippi Region,Midwest,45.66902,-90.5376,1,23.8806,0.211158728,NA,1995,NA,unknown,unknown,,1.2,less than 5,1,NA,0,18533,NA,NA,NA,NA,NA,0,0,0,0,0,18533
645,WI,d565b158-a37e-45c3-8def-d683df3527d6,Oak Street Dam,Baraboo River,Upper Mississippi Region,Midwest,43.4666,-89.7425,5,1459.3329,11.30850275,NA,2000,1850,power,concrete,3,4.3,less than 5,1,NA,0,58213,Restoration,NA,1,NA,NA,1,1,0,0,1,58213
646,WI,aad1adab-cdab-43c6-8c02-78f3038d584d,Willow Falls Dam,Willow River,Upper Mississippi Region,Midwest,45.0194,-92.6735,4,665.0001,4.278477364,NA,1991,1868,recreation and resource management,concrete,3,18.3,greater than 10,1,NA,0,1090599,"Safety,Economic",NA,NA,NA,NA,0,0,0,0,0,1090599
647,WI,88f79af4-2f42-4b3c-85ce-e9cedefb46b1,Big Spring Dam,Big Spring Creek,Great Lakes Region,Midwest,43.6703,-89.6422,1,20.986,0.151693349,NA,2008,1900,water supply,earth,1,3.4,less than 5,1,NA,0,156053,"Safety,Economic",NA,NA,NA,NA,0,0,0,0,0,156053
648,WI,17f16a35-4de2-4fff-b7eb-54f439a765b4,Funks Dam,Oconomowoc River,Upper Mississippi Region,Midwest,43.16178,-88.3551,3,105.633,0.781743195,NA,1993,NA,unknown,unknown,,2.1,less than 5,1,NA,0,92271,NA,NA,NA,NA,NA,0,0,0,0,0,92271
649,WI,0fe1b8a5-d1b7-430d-abd2-d933a8107c02,Wisconsin Lutheran Seminary Dam,Pidgeon Creek,Great Lakes Region,Midwest,43.235,-87.9898,2,31.906,0.216595563,9,2008,NA,unknown,"concrete, masonry",3,1.2,less than 5,1,NA,0,49417,"Safety,Restoration,Economic",NA,NA,NA,NA,0,0,0,0,0,49417
650,WI,55867e1b-8324-41f5-b3cd-dfebfc82c196,Colfax Light Power Dam,Red Cedar River,Upper Mississippi Region,Midwest,45.01385,-91.7279,5,2890.449,21.90667739,NA,1969,NA,unknown,unknown,,6.4,between 5 and 10,1,NA,0,1046543,NA,NA,NA,NA,NA,0,0,0,0,0,1046543
651,WI,7110ca81-cf3a-494b-863b-616990ed3f19,Port Arthur Dam,Flambeau River,Upper Mississippi Region,Midwest,45.42932,-91.1602,5,4873.6674,44.44391434,NA,1968,NA,unknown,unknown,,1.5,less than 5,1,NA,0,5653012,Restoration,NA,NA,NA,NA,0,0,0,0,0,5653012
652,WI,da25576f-b6da-4e13-9a52-1f9f207287dc,Prairie Dells Dam,Prairie River,Upper Mississippi Region,Midwest,45.25613,-89.563,5,1020.359,5.698284072,NA,1991,1914,unknown,unknown,,18.3,greater than 10,1,NA,0,484711,Restoration,NA,NA,NA,NA,0,0,0,0,0,484711
653,WI,414fba8f-8dcf-4ec1-8685-a105de0f29f7,Giles White Dam,Kickapoo River,Upper Mississippi Region,Midwest,43.7253,-90.5875,5,296.3304,2.391272779,NA,1992,1865,recreation and resource management,wood,1,4.3,less than 5,1,NA,0,110928,"Safety,Economic",NA,NA,NA,NA,0,0,0,0,0,110928
654,WI,78f7e5ab-1c91-4e2e-b9fb-ed076f18e13e,Oslo Dam,Manitowoc River,Great Lakes Region,Midwest,44.0991,-87.823,5,1020.359,5.698284072,NA,1991,NA,unknown,unknown,,2.4,less than 5,1,NA,0,46048,Restoration,NA,NA,NA,NA,0,0,0,0,0,46048
655,WI,0a1ea0bc-648f-488c-9a1e-cc5f10283d70,Slabtown Dam,Bark River,Upper Mississippi Region,Midwest,42.9676,-88.6377,3,302.3226,2.238928142,NA,1992,1948,recreation and resource management,earth,1,2.7,less than 5,1,NA,0,70805,NA,NA,NA,NA,NA,0,0,0,0,0,70805
656,WI,12458c20-ec3e-4255-a5d9-b67e702ce6b6,Woolen Mills Dam,Milwaukee River,Great Lakes Region,Midwest,43.4258,-88.1618,4,611.178,4.170448592,NA,1988,1870,"power, recreation and resource management",concrete,3,4.3,less than 5,1,NA,0,208765,"Safety,Economic",NA,NA,NA,NA,0,0,0,0,0,208765
657,WI,7a7121f8-4f55-4689-a90c-ff9d8e1ff020,Lower Pamperin Park Dam,Duck Creek,Great Lakes Region,Midwest,44.54575,-88.102,4,327.466,1.88006874,NA,2012,NA,recreation and resource management,earth,1,0.6,less than 5,2,DC001,1,71730,Restoration,NA,NA,NA,NA,0,0,0,0,0,71730
658,WI,c054e40e-f546-47cf-aa98-3fba5203989d,Spitzer Dam,Milhome Creek,Great Lakes Region,Midwest,43.8892,-87.9461,1,5.353,0.038963981,NA,2005,NA,unknown,concrete,3,NA,unknown,1,NA,0,77375,Restoration,NA,NA,NA,NA,0,0,0,0,0,77375
659,WI,8ab5d550-ffc3-42d2-8d94-76076461ac8d,Nelsonville Dam,Tomorrow River,Great Lakes Region,Midwest,44.4943,-89.3119,2,158.337,1.164190531,NA,1987,1855,power,unknown,,4.3,less than 5,1,NA,0,165852,NA,NA,NA,NA,NA,0,0,0,0,0,165852
660,WI,0ad19af3-e963-4a3b-b9f5-eb827a8a6061,Mellen Dam,Bad River,Great Lakes Region,Midwest,46.34957,-90.6604,4,336.415,3.327937444,NA,1967,NA,unknown,unknown,,NA,unknown,1,NA,0,1497447,Restoration,NA,NA,NA,NA,0,0,0,0,0,1497447
661,WI,e0cc83fa-d8d8-48f2-a958-df8368f5d1db,Young America Dam,Milwaukee River,Great Lakes Region,Midwest,43.45333,-88.1862,4,577.577,3.929585492,NA,1994,NA,unknown,unknown,,3.4,less than 5,1,NA,0,168534,NA,NA,NA,NA,NA,0,0,0,0,0,168534
662,WI,d4ee3044-3372-4bc4-a3b2-913b0f4a6b2f,Lime Kiln Dam,Milwaukee River,Great Lakes Region,Midwest,43.30513,-87.9532,4,1219.494,8.469144185,20.5,2010,NA,power,concrete,3,3.7,less than 5,1,NA,0,232554,"Safety,Restoration",Sed removal,NA,BankProtection,"ReshapeTopography,Revegetation",4,1,1,2,4,232554
